id,name,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,host_since_year,host_response_rate(%),host_acceptance_rate(%),host_lives_in_the_same_neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,instant_bookable
854520205864838749,bright/colorful apt in bed stuy!,a few days or more,False,1,True,True,2016,0.0,33.0,True,Bedford-Stuyvesant,Brooklyn,40.6833522168,-73.9511915969,Entire home/apt,2,1.0,1.0,0.0,85.0,30,365,30,30,365,365,30.0,365.0,3,False
46006972,Modern NEW Renovation ROOM,within an hour,True,8,True,True,2020,100.0,62.0,True,Bedford-Stuyvesant,Brooklyn,40.68844,-73.94241,Private room,2,2.0,1.0,1.0,62.0,30,367,30,30,1125,1125,30.0,1125.0,4,True
684668096777520668,Hudson River Hotel-Standard King 5(Special Offer),within an hour,False,26,True,True,2021,85.0,100.0,False,Hell's Kitchen,Manhattan,40.75569,-73.99842,Private room,2,1.0,1.0,1.0,189.0,1,28,1,1,28,99,1.0,98.8,2,True
6304002,Home Share with Young Professionals - A/C/G Trains,within an hour,True,10,True,True,2012,100.0,83.0,True,Bedford-Stuyvesant,Brooklyn,40.68624,-73.94914,Private room,1,1.5,1.0,1.0,36.0,30,1125,30,1000,1000,1125,806.0,1025.0,33,False
581147952275586941,Cozy Room With Great NYC Views,within an hour,True,1,True,True,2022,100.0,92.0,True,Bedford-Stuyvesant,Brooklyn,40.69985,-73.94746,Private room,1,1.0,1.0,0.0,85.0,30,360,30,30,360,360,30.0,360.0,85,False
24186601,Upper East Museum Roads,within an hour,True,1,True,True,2014,100.0,100.0,True,Upper East Side,Manhattan,40.77463,-73.9458,Entire home/apt,2,1.0,1.0,1.0,115.0,30,188,30,30,1125,1125,30.0,1125.0,13,False
19282,"Sunny, Spacious Top Floor Haven",a few days or more,False,1,True,True,2010,0.0,0.0,True,Flatbush,Brooklyn,40.65437,-73.96278,Private room,4,2.0,1.0,2.0,110.0,30,60,30,30,60,60,30.0,60.0,16,False
866182555850011924,"Apartment in LIC/Sunnyside~1 bed, 1 bath",within a few hours,True,3,True,False,2022,100.0,50.0,True,Sunnyside,Queens,40.743054223,-73.919321475,Entire home/apt,2,1.0,1.0,0.0,214.0,30,365,30,30,365,365,30.0,365.0,3,False
1095952046843515733,Midtown Manhattan 1 BR river | Pool+Gym available,within an hour,False,12,True,True,2013,84.0,97.0,False,Hell's Kitchen,Manhattan,40.75878,-73.9966,Entire home/apt,3,1.0,1.0,2.0,215.0,30,365,30,30,1125,1125,30.0,1125.0,0,True
483414,Best double Room all included wifi,within an hour,True,4,True,False,2011,100.0,98.0,True,Bedford-Stuyvesant,Brooklyn,40.68476,-73.94867,Private room,2,1.0,1.0,1.0,49.0,30,90,30,30,90,90,30.0,90.0,27,False
13217170,Cozy Apartment in Bed-Stuy,within an hour,True,1,True,True,2016,100.0,100.0,True,Bedford-Stuyvesant,Brooklyn,40.68576,-73.95235,Private room,2,2.0,1.0,0.0,60.0,30,40,30,30,1125,1125,30.0,1125.0,27,False
847103411295151523,New Bedroom in Brooklyn,within an hour,False,21,True,True,2022,100.0,61.0,True,Bedford-Stuyvesant,Brooklyn,40.6799234038,-73.9434237483,Private room,2,1.0,1.0,1.0,43.0,30,365,30,30,365,365,30.0,365.0,1,True
866640149596607044,Comfy BK Basement Pad-2 Bdrm-2 Guest Max -Private!,within an hour,True,1,True,True,2021,100.0,100.0,True,Brownsville,Brooklyn,40.6666602632,-73.9140997587,Private room,2,1.0,2.0,2.0,145.0,30,60,30,30,60,60,30.0,60.0,19,False
1003264500595523395,"Laundry, Gym, Rooftop 3block to Prospect Park #326",within an hour,True,452,True,True,2012,100.0,18.0,False,East Flatbush,Brooklyn,40.6540463648,-73.9487266578,Private room,1,2.0,4.0,1.0,43.0,90,365,30,90,365,800,56.1,611.0,0,False
6990,UES Beautiful Blue Room,within a few hours,True,1,True,True,2009,100.0,100.0,True,East Harlem,Manhattan,40.78778,-73.94759,Private room,1,1.0,1.0,1.0,60.0,30,365,30,30,365,365,30.0,365.0,246,False
979045197515800591,Bright Private BR in Brooklyn,within an hour,False,9,True,True,2023,90.0,71.0,True,Bedford-Stuyvesant,Brooklyn,40.6880406762,-73.9513623883,Private room,2,2.0,1.0,1.0,33.0,30,365,30,30,365,365,30.0,365.0,1,False
1033470915146859463,Plush private room Theatre Row!,within an hour,True,3,True,True,2014,100.0,100.0,True,Hell's Kitchen,Manhattan,40.76049,-73.98937,Private room,2,1.0,1.0,0.0,174.0,30,365,30,30,365,365,30.0,365.0,0,False
1010767319092469955,Amazing Location Times Square,within a few hours,True,7,True,True,2015,100.0,71.0,False,Hell's Kitchen,Manhattan,40.7563289215,-73.9920499081,Private room,2,2.0,1.0,1.0,52.0,30,365,30,30,365,365,30.0,365.0,0,False
970433469370775501,Tuk Ahoy - Emerald Suite (3C),within an hour,False,7,True,True,2022,99.0,71.0,False,Bedford-Stuyvesant,Brooklyn,40.6913576,-73.9465214,Private room,2,1.0,1.0,1.0,52.0,30,365,30,30,365,365,30.0,365.0,1,False
20720290,Sophisticated KING Best Location - Washer Dryer,within a few hours,False,126,True,True,2016,97.0,74.0,False,Upper East Side,Manhattan,40.77818,-73.95477,Entire home/apt,2,1.0,1.0,1.0,115.0,30,365,30,30,365,365,30.0,365.0,18,False
9106711,"Union Sq Gem - New Reno, Large, Sun",within a day,False,6,True,True,2014,85.0,40.0,False,Gramercy,Manhattan,40.73324,-73.98396,Entire home/apt,3,1.0,1.0,2.0,119.0,30,365,30,30,365,365,30.0,365.0,10,False
1380326,Positive Cozy Room!,within a few hours,False,2,True,True,2013,100.0,83.0,True,Upper East Side,Manhattan,40.76768,-73.95524,Private room,1,1.0,1.0,1.0,71.0,30,1125,30,30,1125,1125,30.0,1125.0,141,False
41395190,spacious chelsea room,within an hour,True,1,True,True,2020,100.0,67.0,True,Chelsea,Manhattan,40.74244,-73.99551,Private room,2,1.0,1.0,1.0,90.0,30,30,30,30,30,30,30.0,30.0,149,False
38535656,Cozy Private Room with GYM in Co-living Apt,within an hour,False,11,True,True,2019,100.0,95.0,True,Bedford-Stuyvesant,Brooklyn,40.67981,-73.94382,Private room,2,2.0,1.0,1.0,50.0,30,1125,30,90,1125,1125,40.1,1125.0,6,True
647623852337935394,Luxury Room in Central Brooklyn,within an hour,True,1,True,True,2019,100.0,100.0,True,Brownsville,Brooklyn,40.6641821,-73.9129914,Private room,2,1.0,1.0,1.0,130.0,30,365,30,30,365,365,30.0,365.0,29,False
4500530,Charming Studio Center ofManhattan,within a few hours,True,1,True,True,2010,100.0,82.0,False,Midtown,Manhattan,40.7453,-73.98833,Entire home/apt,1,1.0,0.0,0.0,225.0,370,1125,370,370,1125,1125,370.0,1125.0,16,False
30393018,"Blueground | Tribeca, great views & indoor pool",within an hour,False,803,True,True,2016,99.0,97.0,False,Tribeca,Manhattan,40.715793,-74.005871,Entire home/apt,2,1.0,1.0,1.0,349.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
23130144,Private bedroom in Manhattan Upper East Side,within an hour,True,1,True,True,2014,100.0,99.0,False,Upper East Side,Manhattan,40.77975,-73.94967,Private room,2,1.0,1.0,2.0,90.0,30,1125,30,30,1125,1125,30.0,1125.0,176,False
21664533,"Large, Sunny Room in 3k sq ft Brooklyn Townhouse",within a few hours,True,5,True,True,2009,90.0,91.0,False,Brownsville,Brooklyn,40.66845,-73.92175,Private room,1,3.0,1.0,1.0,69.0,30,1124,30,30,1124,1124,30.0,1124.0,18,False
803378257106614950,Twin Bedroom B in #214: Upper East Side,within a few hours,False,267,True,True,2019,100.0,72.0,False,Upper East Side,Manhattan,40.7759263372,-73.9449425792,Private room,1,0.0,1.0,1.0,81.0,30,365,30,30,365,365,30.0,365.0,0,False
811452732576174040,Your Own Penthouse on West Side !,within an hour,True,2,True,False,2014,100.0,93.0,False,Hell's Kitchen,Manhattan,40.7621695909,-73.9863104534,Entire home/apt,6,1.0,1.0,3.0,195.0,30,365,30,30,365,365,30.0,365.0,41,False
699287688809132434,"3 Bedroom, Modern, Spacious, Prospect Park Apt",within an hour,True,11,True,True,2022,97.0,100.0,False,Prospect-Lefferts Gardens,Brooklyn,40.6558689,-73.9532835,Shared room,2,1.0,1.0,5.0,229.0,30,1125,30,30,1125,1125,30.0,1125.0,47,False
859556361233064855,Visit Iconic Statue of Liberty! Private Parking!,within an hour,False,46,True,True,2018,100.0,98.0,False,Chinatown,Manhattan,40.7174495251,-74.0029718528,Entire home/apt,1,1.0,1.0,1.0,302.0,1,365,1,1,1,999,1.0,58.4,0,True
54247733,Hotel Room in Hudson Yards / King Size Private,within an hour,False,26,True,True,2021,85.0,100.0,False,Hell's Kitchen,Manhattan,40.75413,-73.99776,Private room,2,1.0,1.0,1.0,189.0,1,365,1,1,99,365,1.0,99.6,8,True
15581948,Comfortable Private Room in Historic Park Slope,within an hour,True,1,True,True,2016,100.0,100.0,True,Park Slope,Brooklyn,40.67551,-73.97542,Private room,2,1.0,1.0,1.0,125.0,2,1125,2,2,1125,1125,2.0,1125.0,312,True
53812386,Charming Private ROOM | Private Bathroom,within an hour,False,6,True,True,2021,100.0,53.0,True,Bedford-Stuyvesant,Brooklyn,40.69024,-73.94229,Private room,2,1.0,1.0,0.0,43.0,30,345,30,30,1125,1125,30.0,1125.0,0,True
50698344,Pet-Friendly One Bedroom on the Upper East Side,within an hour,True,130,True,True,2014,100.0,100.0,True,Upper East Side,Manhattan,40.77088,-73.95755,Entire home/apt,3,1.0,1.0,1.0,162.0,30,270,30,30,1125,1125,30.0,1125.0,0,True
50490369,Renovated 2 1/2 Bedroom 1 Bath in Trendy Brooklyn,within a day,True,1,True,True,2016,100.0,96.0,True,Bedford-Stuyvesant,Brooklyn,40.68807,-73.94144,Entire home/apt,4,1.0,2.0,2.0,189.0,30,365,30,30,1125,1125,30.0,1125.0,38,False
45918592,Well-Renovated Private Room | 20 min PACE,within an hour,False,11,True,True,2019,100.0,95.0,True,Bedford-Stuyvesant,Brooklyn,40.68179,-73.94334,Private room,1,2.0,1.0,1.0,50.0,30,1125,30,90,1125,1125,40.1,1125.0,0,True
21589780,Beautiful Brooklyn 2 bedroom space,within a few hours,False,1,True,True,2017,100.0,100.0,True,Bedford-Stuyvesant,Brooklyn,40.68951,-73.95218,Private room,2,1.0,2.0,2.0,102.0,30,42,30,30,1125,1125,30.0,1125.0,69,False
4349358,Spacious UWS Apt. by Central Park,within an hour,True,1,True,True,2012,100.0,100.0,True,Upper West Side,Manhattan,40.77625,-73.97909,Private room,2,1.5,1.0,1.0,75.0,30,1125,30,30,1125,1125,30.0,1125.0,242,False
10612564,Apartment share near Lincoln Center,within a few hours,True,1,True,True,2016,100.0,100.0,True,Upper West Side,Manhattan,40.77881,-73.98559,Private room,2,1.0,1.0,1.0,120.0,30,90,30,30,1125,1125,30.0,1125.0,134,False
845595188056013778,"Prospect Park room, HDTV, 26 Min to Manhattan #493",within an hour,True,452,True,True,2012,100.0,18.0,True,Flatbush,Brooklyn,40.6528664681,-73.9580195815,Private room,1,2.0,4.0,1.0,39.0,30,365,30,30,365,800,30.0,611.0,0,False
2607583,Exquisite Furnished 1-BR Studio,within a few hours,False,31,True,True,2014,88.0,81.0,True,Upper East Side,Manhattan,40.77096,-73.95539,Entire home/apt,2,1.0,1.0,1.0,90.0,30,360,30,30,360,360,30.0,360.0,12,False
820930067227183497,"Bushwick HDTV Room, AC, 20 mins to Manhattan #371",within an hour,True,452,True,True,2012,100.0,18.0,False,Bushwick,Brooklyn,40.7026469761,-73.9259493356,Private room,1,2.0,5.0,1.0,40.0,90,365,30,90,365,800,56.1,611.0,0,False
1279234,"Massive, sunny 1-br in Brooklyn",within a day,False,1,True,True,2012,100.0,50.0,True,Crown Heights,Brooklyn,40.67071,-73.95409,Entire home/apt,4,1.0,1.0,1.0,150.0,30,1125,30,30,1125,1125,30.0,1125.0,5,False
762779684841584616,"Blueground | Clinton Hill, w/d, gym & pool, nr BAM",within an hour,False,803,True,True,2016,99.0,97.0,False,Clinton Hill,Brooklyn,40.6819309,-73.9671668,Entire home/apt,2,1.0,1.0,1.0,219.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
831083864081697895,149-601 New Building 2BR 2bth WD private outdoor,within an hour,False,50,True,True,2012,99.0,49.0,False,Greenpoint,Brooklyn,40.7344193429,-73.9566964637,Entire home/apt,5,2.0,2.0,3.0,268.0,30,365,30,30,365,365,30.0,365.0,1,False
48265994,"Bushwick HDTV Room, 19 min to Manhattan 2FL #182",within an hour,True,452,True,True,2012,100.0,18.0,False,Bedford-Stuyvesant,Brooklyn,40.69361,-73.92961,Private room,1,2.0,1.0,1.0,44.0,30,365,30,90,800,1000,56.1,886.9,2,False
1009920147263075999,"Blueground | West Village, w/d, nr local park",within an hour,False,803,True,True,2016,99.0,97.0,False,West Village,Manhattan,40.730336,-74.0050629,Entire home/apt,2,1.0,1.0,1.0,265.0,31,1125,31,365,1125,1125,36.4,1125.0,1,False
934719220450807878,Views | Clinton Hill 2br apt,within an hour,True,5,True,True,2015,100.0,100.0,False,Prospect Heights,Brooklyn,40.68118,-73.96726,Entire home/apt,4,1.0,2.0,2.0,200.0,30,365,30,30,1125,1125,30.0,1125.0,0,True
864566497706115537,Stay with David - Private Room by Prospect Park!,within an hour,True,1,True,True,2016,100.0,100.0,False,Prospect-Lefferts Gardens,Brooklyn,40.6622073465,-73.9591482661,Private room,1,1.0,2.0,2.0,66.0,30,95,30,35,1125,1125,30.3,1125.0,3,False
3868344,elegant pre war two bedroom flat,within an hour,False,4,True,False,2014,100.0,100.0,True,Bedford-Stuyvesant,Brooklyn,40.68372,-73.9421,Entire home/apt,6,1.0,2.0,3.0,158.0,30,1125,30,30,1125,1125,30.0,1125.0,60,False
15141938,In a Chelsea loft:  A PERFECT private room & bath,within an hour,True,2,True,True,2016,100.0,99.0,True,Chelsea,Manhattan,40.7445,-73.99397,Private room,2,1.0,1.0,1.0,254.0,2,1125,1,2,1125,1125,2.0,1125.0,411,True
863165314352438678,Stylish Apartment in Bedstuy W/ Private Terrace,within a day,True,1,False,True,2023,100.0,88.0,True,Bedford-Stuyvesant,Brooklyn,40.6822477777,-73.9431390256,Entire home/apt,2,1.0,1.0,1.0,200.0,30,365,30,30,365,365,30.0,365.0,2,False
7951281,Beautiful 2BR heart of Fort Greene,within a few hours,True,2,True,True,2010,100.0,98.0,True,Fort Greene,Brooklyn,40.68899,-73.97269,Entire home/apt,4,1.0,2.0,2.0,450.0,30,1125,30,30,1125,1125,30.0,1125.0,319,False
19118963,BRIGHT CHARMING STUDIO ON UPPER EAST SIDE,within an hour,True,43,True,True,2013,100.0,68.0,False,Upper East Side,Manhattan,40.76993,-73.95734,Entire home/apt,2,1.0,0.0,1.0,99.0,30,1125,30,30,1125,1125,30.0,1125.0,25,False
638412872710785326,Bright 1 Bdrm in LIC/5 mins to Manhattan,a few days or more,False,1,True,False,2011,0.0,25.0,True,Long Island City,Queens,40.74422,-73.9494,Entire home/apt,2,1.0,1.0,2.0,90.0,30,70,30,30,70,70,30.0,70.0,1,False
46873173,BEDFORD AVENUE APARTMENT IN HEART OF WILLIAMSBURG,within an hour,False,2,True,True,2015,90.0,83.0,True,Williamsburg,Brooklyn,40.71873,-73.95662,Entire home/apt,2,1.0,1.0,1.0,125.0,30,1125,30,30,1125,1125,30.0,1125.0,3,False
876653842747087546,"Crown Heights Room, HDTV, 24 min to Manhattan #540",within an hour,True,452,True,True,2012,100.0,18.0,False,Crown Heights,Brooklyn,40.6741434528,-73.9322642667,Private room,1,2.0,5.0,1.0,33.0,30,365,30,30,365,800,30.0,611.0,0,False
808630105620176598,Wyndham Midtown 45 | 1BR/1BA King Bed Suite,within an hour,False,25,True,True,2022,98.0,56.0,False,Midtown,Manhattan,40.7538129396,-73.9729402419,Entire home/apt,4,1.0,1.0,2.0,304.0,30,365,30,30,365,365,30.0,365.0,0,False
49906500,"The Sutton Executive ~ Gym, Laundry, Best Location",within a few hours,False,126,True,True,2016,97.0,74.0,False,Midtown,Manhattan,40.76116,-73.96911,Entire home/apt,2,1.0,0.0,1.0,114.0,30,1125,30,30,1125,1125,30.0,1125.0,10,False
869832924233669978,XL balcony (30 day minimum),within an hour,False,6,True,True,2012,100.0,97.0,True,Bedford-Stuyvesant,Brooklyn,40.69242,-73.94922,Private room,1,0.5,1.0,1.0,47.0,30,120,30,30,120,120,30.0,120.0,4,False
52855744,"Beautiful loft in Willamsburg, BK",a few days or more,False,1,True,True,2013,0.0,0.0,True,Greenpoint,Brooklyn,40.72555,-73.95576,Entire home/apt,3,1.0,1.0,1.0,200.0,30,30,30,30,30,30,30.0,30.0,1,False
875715248015928108,"Crown Heights Room, HDTV, 24 min to Manhattan #542",within an hour,True,452,True,True,2012,100.0,18.0,False,Crown Heights,Brooklyn,40.6742435161,-73.9322630676,Private room,1,2.0,5.0,1.0,36.0,90,365,30,90,365,800,56.1,611.0,0,False
724176305399511436,Lovely King 1 BR with a desk and Backyard,within an hour,False,5,True,True,2022,90.0,62.0,True,Bedford-Stuyvesant,Brooklyn,40.69585,-73.94385,Private room,2,1.5,1.0,1.0,54.0,30,365,30,30,1125,1125,30.0,1125.0,7,True
780330742819725859,Bespoke BedSty,within a few hours,False,4,True,True,2022,100.0,85.0,True,Bedford-Stuyvesant,Brooklyn,40.6952259,-73.946025,Private room,2,1.0,1.0,1.0,80.0,30,30,30,30,30,30,30.0,30.0,8,True
795129805832705812,Bedstuy Double room,within an hour,False,9,True,True,2013,100.0,99.0,True,Bedford-Stuyvesant,Brooklyn,40.6948924954,-73.9448511895,Private room,2,1.0,1.0,2.0,41.0,30,365,30,30,1125,1125,30.0,1125.0,1,True
612799035408080257,Master bedroom with desk in Brooklyn,within an hour,False,24,True,True,2021,100.0,73.0,True,Bedford-Stuyvesant,Brooklyn,40.69987,-73.94085,Private room,1,1.0,1.0,1.0,42.0,30,365,30,30,365,365,30.0,365.0,1,False
548826190789392066,Cozy Room in Williamsburg,within a day,False,2,True,True,2018,100.0,99.0,True,Bedford-Stuyvesant,Brooklyn,40.69806,-73.94486,Private room,2,1.5,1.0,1.0,60.0,30,30,30,30,1125,1125,30.0,1125.0,69,True
1010913037774463492,Nice Private Room,within an hour,False,10,True,True,2023,100.0,90.0,True,Bedford-Stuyvesant,Brooklyn,40.6932174523,-73.9454356201,Private room,2,2.0,1.0,1.0,38.0,30,365,30,30,365,365,30.0,365.0,1,False
854557020708825331,Private Bedroom in Brooklyn! Block from J/M Train,within a few hours,False,18,True,True,2023,98.0,74.0,False,Williamsburg,Brooklyn,40.700864882,-73.9408931321,Private room,2,2.0,1.0,1.0,39.0,30,1125,30,30,1125,1125,30.0,1125.0,0,False
929709583315422857,Calm New York City Room 3MinsWalk toMetro,within an hour,False,6,True,True,2014,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.68691,-73.91767,Private room,2,1.5,1.0,1.0,65.0,1,365,1,1,1125,1125,1.0,1125.0,24,True
53818763,Comfort Sunny Full Bed Hotel Room - Hudson Yard,within an hour,False,26,True,True,2021,85.0,100.0,False,Hell's Kitchen,Manhattan,40.7563,-73.99668,Private room,2,1.0,1.0,1.0,198.0,1,28,1,1,99,1125,1.0,101.4,4,True
684136699505468110,Hudson River Hotel-Standard King 2(Special Offer),within an hour,False,26,True,True,2021,85.0,100.0,False,Hell's Kitchen,Manhattan,40.75617,-73.99836,Private room,2,1.0,1.0,1.0,189.0,1,28,1,1,28,99,1.0,98.8,3,True
19968011,145 Mulberry-Studio In Little Italy,within a day,False,136,True,True,2015,65.0,38.0,False,Little Italy,Manhattan,40.71896,-73.99774,Entire home/apt,2,1.0,0.0,1.0,95.0,30,365,30,30,365,365,30.0,365.0,9,False
50757126,444-C1-GreenDoor4,within an hour,False,27,True,True,2019,100.0,99.0,False,Bedford-Stuyvesant,Brooklyn,40.69422,-73.95258,Private room,2,1.0,1.0,1.0,64.0,30,365,30,30,1125,1125,30.0,1125.0,38,False
54364623,Romantic and sunny 2-bedrooms rental unit Brooklyn,within a day,True,1,True,True,2014,100.0,100.0,True,Bedford-Stuyvesant,Brooklyn,40.6893,-73.95454,Entire home/apt,4,1.0,2.0,2.0,300.0,30,188,30,30,188,188,30.0,188.0,88,False
46498576,"Blueground | Sutton Pl, gym, nr Rockefeller Plaza",within an hour,False,803,True,True,2016,99.0,97.0,False,Midtown,Manhattan,40.7604361,-73.968523,Entire home/apt,4,2.0,2.0,2.0,415.0,31,1125,31,365,1125,1125,36.5,1125.0,1,False
875706207754298042,"Luxury Building, Balcony, Gym, Laundry, AC #556",within an hour,True,452,True,True,2012,100.0,18.0,False,Bushwick,Brooklyn,40.6995371867,-73.9285064017,Private room,1,3.0,5.0,1.0,46.0,30,365,30,30,365,800,30.0,611.0,0,False
774843999742350040,The Luxe Loft,within an hour,True,1,True,True,2022,100.0,98.0,True,Bedford-Stuyvesant,Brooklyn,40.6936608449,-73.9502315902,Private room,2,1.0,1.0,1.0,140.0,3,90,1,3,1125,1125,3.0,1125.0,40,False
902949768567349631,The Bohemian I,within a few hours,False,126,True,True,2016,97.0,74.0,False,Upper East Side,Manhattan,40.7666333645,-73.9583262456,Entire home/apt,2,1.0,1.0,1.0,114.0,30,365,30,30,365,365,30.0,365.0,4,False
53973043,Hudson Yard King Hotel Room - Manhattan West,within an hour,False,26,True,True,2021,85.0,100.0,False,Hell's Kitchen,Manhattan,40.75625,-73.99761,Private room,2,1.0,1.0,1.0,189.0,1,28,1,1,99,1125,1.0,101.4,9,True
52690933,444-A2 GreenDoor 6,within an hour,False,27,True,True,2019,100.0,99.0,False,Bedford-Stuyvesant,Brooklyn,40.69258,-73.95103,Private room,2,2.0,1.0,1.0,59.0,30,365,30,30,1125,1125,30.0,1125.0,19,True
2100174,Private Furnished Studio Apartment,within an hour,False,1,True,False,2013,100.0,100.0,True,Upper East Side,Manhattan,40.77334,-73.94943,Entire home/apt,4,1.0,0.0,2.0,100.0,30,1125,30,30,1125,1125,30.0,1125.0,38,True
48602260,Attractive One bedroom beauty in Midtown,a few days or more,False,83,True,True,2017,40.0,95.0,True,Murray Hill,Manhattan,40.74951,-73.97542,Entire home/apt,3,1.0,1.0,1.0,160.0,30,120,30,30,1125,1125,30.0,1125.0,1,True
684651042293858196,Hudson River Hotel-Standard King4(Special Offer),within an hour,False,26,True,True,2021,85.0,100.0,False,Hell's Kitchen,Manhattan,40.75636,-73.99778,Private room,2,1.0,1.0,1.0,189.0,1,365,1,1,99,365,1.0,99.6,7,True
712285563313632501,Modern 1 bedroom apartment on UES,within an hour,True,3,True,True,2016,100.0,93.0,True,Upper East Side,Manhattan,40.7684496583,-73.9556787436,Entire home/apt,3,1.0,1.0,1.0,140.0,30,365,30,60,1125,1125,35.2,1125.0,5,False
21878080,Beautiful midtown apartment,a few days or more,False,83,True,True,2017,40.0,95.0,True,Murray Hill,Manhattan,40.7501,-73.97737,Entire home/apt,1,1.0,0.0,1.0,100.0,30,365,30,30,1125,1125,30.0,1125.0,15,True
619354374288622502,Amazing 3 bedrooms great location Manhattan,within a few hours,True,4,True,True,2018,100.0,63.0,False,Lower East Side,Manhattan,40.71328,-73.99054,Entire home/apt,6,1.5,3.0,4.0,160.0,30,365,30,30,365,365,30.0,365.0,9,False
49889260,Luxury One Bedroom in Midtown West,within an hour,True,130,True,True,2014,100.0,100.0,False,Midtown,Manhattan,40.76456,-73.98149,Entire home/apt,3,1.0,1.0,1.0,234.0,60,270,60,60,1125,1125,60.0,1125.0,0,True
7024138,Sunny - Large Two Bedroom Apartment - UES,within an hour,False,1,True,True,2014,100.0,100.0,True,Upper East Side,Manhattan,40.78414,-73.94834,Entire home/apt,5,1.0,2.0,2.0,175.0,30,1125,30,30,1125,1125,30.0,1125.0,257,False
704225991532854814,Fun and Simple 1 bedroom unit.,within a few hours,False,3,True,True,2013,100.0,99.0,True,Crown Heights,Brooklyn,40.66948,-73.9436,Entire home/apt,6,1.0,1.0,3.0,150.0,30,365,30,30,365,365,30.0,365.0,40,True
960123989588215141,1288-3RN New Renovated 1 Bedroom in UES,within an hour,False,250,True,True,2017,97.0,69.0,True,Upper East Side,Manhattan,40.7659072,-73.9569948,Entire home/apt,3,1.0,1.0,1.0,130.0,30,365,30,30,365,365,30.0,365.0,0,False
34907049,"Cozy Private Bedroom with Kitchenette, Brownstone",within an hour,False,2,True,False,2016,100.0,100.0,True,Bedford-Stuyvesant,Brooklyn,40.69351,-73.95129,Private room,1,1.0,1.0,1.0,70.0,30,1125,30,30,1125,1125,30.0,1125.0,51,False
10050536,Studio Loft in Greenpoint,within a few hours,True,14,True,True,2015,100.0,88.0,True,Greenpoint,Brooklyn,40.72843,-73.94531,Entire home/apt,2,1.0,0.0,1.0,261.0,3,25,3,3,25,25,3.0,25.0,45,False
46999617,Newly Furnished 2Br by Union Sq / East Village,within a day,False,6,True,True,2018,86.0,70.0,False,East Village,Manhattan,40.73212,-73.98532,Entire home/apt,4,1.0,2.0,2.0,135.0,30,365,30,30,365,365,30.0,365.0,4,False
993647929569558279,modern 2 bedroom apartment,within an hour,True,10,True,True,2021,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.6782914275,-73.9445924243,Entire home/apt,7,1.0,2.0,6.0,271.0,1,365,1,1,365,365,1.0,365.0,9,True
1034533949807489629,"Blueground | Tribeca, elev, nr world trade center",within an hour,False,803,True,True,2016,99.0,97.0,False,Financial District,Manhattan,40.7092191,-74.0137534,Entire home/apt,2,1.0,1.0,1.0,315.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
21098717,Splendid 1 bedroom suite in midtown Manhattan,a few days or more,False,83,True,True,2017,40.0,95.0,True,Murray Hill,Manhattan,40.74838,-73.97574,Entire home/apt,4,1.0,1.0,1.0,140.0,30,365,30,30,1125,1125,30.0,1125.0,5,True
617305759593153025,MAC DOES-IT,within an hour,False,3,True,True,2022,100.0,99.0,False,Bedford-Stuyvesant,Brooklyn,40.68306,-73.91916,Private room,2,2.0,1.0,1.0,50.0,30,365,30,30,365,365,30.0,365.0,81,False
48736649,Lovely & Cozy Apartment in Queens! - 2R,within a few hours,False,2,True,False,2016,100.0,100.0,True,Woodside,Queens,40.74366,-73.90815,Entire home/apt,6,1.0,2.0,3.0,155.0,30,730,30,30,1125,1125,30.0,1125.0,4,True
253475,Loft Suite,within an hour,False,24,True,True,2011,100.0,99.0,True,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,1.0,1.0,2.0,249.0,1,365,1,1,1125,1125,1.0,1125.0,92,False
566115227830033854,2 Double-Beds with Balcony Views in Boutique Hotel,within an hour,True,8,True,True,2022,100.0,100.0,True,Long Island City,Queens,40.753578667,-73.9343238175,Private room,4,1.0,1.0,2.0,192.0,1,365,1,1,28,365,1.0,93.1,12,True
583029260519350121,"Blueground | Tribeca, gym & elevator, nr FiDi",within an hour,False,803,True,True,2016,99.0,97.0,False,Tribeca,Manhattan,40.715793,-74.005871,Entire home/apt,2,1.0,1.0,1.0,313.0,31,1125,31,365,1125,1125,36.6,1125.0,0,False
863670264173228640,Cozy private room,within a few hours,True,3,True,True,2012,100.0,91.0,False,East Flatbush,Brooklyn,40.6550363576,-73.9347880973,Private room,1,2.0,1.0,1.0,84.0,30,30,30,30,30,30,30.0,30.0,8,False
